"S/N","Building/Project Name","Street Name","Postal District","Type","No. of Bedroom(for Non-Landed Only)","Monthly Gross Rent($)","Floor Area (sq ft)","Lease Commencement Date"
"17272","TORIEVILLE","LORONG 6 GEYLANG","14","Non-landed Properties","na*","2400","800 to 900","Jun-2019"
"17273","WING FONG MANSIONS/WING FONG COURT","LORONG 14 GEYLANG","14","Non-landed Properties","2","2700","1000 to 1100","Jun-2019"
"17274","ASTORIA PARK","LORONG MYDIN","14","Non-landed Properties","2","2700","800 to 900","Jun-2019"
"17275","SIMS GREEN","LORONG 27A GEYLANG","14","Non-landed Properties","3","3200","1100 to 1200","Jun-2019"
"17276","TRE RESIDENCES","GEYLANG EAST AVENUE 1","14","Non-landed Properties","4","4200","900 to 1000","Jun-2019"
"17277","VACANZA @ EAST","LENGKONG TUJOH","14","Non-landed Properties","2","2200","800 to 900","Jun-2019"
"17278","CHEN FANG MANSIONS","LORONG 33 GEYLANG","14","Non-landed Properties","3","2500","900 to 1000","Jun-2019"
"17279","ROYCE RESIDENCES","LORONG 6 GEYLANG","14","Non-landed Properties","1","1800","400 to 500","Jun-2019"
"17280","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","1","2100","600 to 700","Jun-2019"
"17281","THE WATER EDGE","LORONG 38 GEYLANG","14","Non-landed Properties","1","1900","400 to 500","Jun-2019"
"17282","LOTUS AT PAYA LEBAR (EAST WING)","PAYA LEBAR ROAD","14","Non-landed Properties","2","4500","800 to 900","Jun-2019"
"17283","SIMSVILLE","GEYLANG EAST AVENUE 2","14","Non-landed Properties","2","2900","900 to 1000","Jun-2019"
"17284","THE LENOX","CHANGI ROAD","14","Non-landed Properties","1","1900","400 to 500","Jun-2019"
"17285","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","3","2600","900 to 1000","Jun-2019"
"17286","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","na*","1800","500 to 600","Jun-2019"
"17287","EUNOS GREEN","SIMS AVENUE EAST","14","Non-landed Properties","3","2800","1400 to 1500","Jun-2019"
"17288","GRANDLINK SQUARE","GUILLEMARD ROAD","14","Non-landed Properties","3","2800","1000 to 1100","Jun-2019"
"17289","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","na*","1900","500 to 600","Jun-2019"
"17290","SILVERSCAPE","LORONG 32 GEYLANG","14","Non-landed Properties","1","1600","400 to 500","Jun-2019"
"17291","WING FONG MANSIONS/WING FONG COURT","LORONG 14 GEYLANG","14","Non-landed Properties","2","2200","900 to 1000","Jun-2019"
"17292","SUNNY LODGE","LORONG SALLEH","14","Non-landed Properties","2","2400","700 to 800","Jun-2019"
"17293","TORIEVILLE","LORONG 6 GEYLANG","14","Non-landed Properties","na*","2300","900 to 1000","Jun-2019"
"17294","MILL CREEK","LORONG MARZUKI","14","Non-landed Properties","2","2400","1000 to 1100","Jun-2019"
"17295","WING FONG MANSIONS/WING FONG COURT","LORONG 14 GEYLANG","14","Non-landed Properties","3","2550","1200 to 1300","Jun-2019"
"17296","ASTON MANSIONS","LORONG 42 GEYLANG","14","Non-landed Properties","3","3000","1100 to 1200","Jun-2019"
"17297","IDYLLIC SUITES","LORONG 30 GEYLANG","14","Non-landed Properties","1","1800","400 to 500","Jun-2019"
"17298","NON-LANDED HOUSING DEVELOPMENT","GEYLANG ROAD","14","Non-landed Properties","na*","2500","1300 to 1400","Jun-2019"
"17299","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","3","3900","1000 to 1100","Jun-2019"
"17300","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","na*","1800","500 to 600","Jun-2019"
"17301","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","3","3500","1000 to 1100","Jun-2019"
"17302","NESS","LORONG 32 GEYLANG","14","Non-landed Properties","1","1950","500 to 600","Jun-2019"
"17303","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","1","2000","400 to 500","Jun-2019"
"17304","CENTRA HEIGHTS","SIMS AVENUE","14","Non-landed Properties","1","1950","400 to 500","Jun-2019"
"17305","CASA SARINA","LORONG SARINA","14","Non-landed Properties","3","3000","1200 to 1300","Jun-2019"
"17306","DAKOTA RESIDENCES","DAKOTA CRESCENT","14","Non-landed Properties","2","4000","1000 to 1100","Jun-2019"
"17307","LE REGAL","GEYLANG ROAD","14","Non-landed Properties","1","1550","300 to 400","Jun-2019"
"17308","EUNOS PARK","KAMPONG EUNOS","14","Non-landed Properties","3","2750","1300 to 1400","Jun-2019"
"17309","NON-LANDED HOUSING DEVELOPMENT","LORONG 27 GEYLANG","14","Non-landed Properties","na*","2600","800 to 900","Jun-2019"
"17310","THE DIAMOND","LORONG 9 GEYLANG","14","Non-landed Properties","na*","3000","1400 to 1500","Jun-2019"
"17311","THE MIDAS","LORONG 30 GEYLANG","14","Non-landed Properties","3","2700","1100 to 1200","Jun-2019"
"17312","GUILLEMARD EDGE","LORONG 30 GEYLANG","14","Non-landed Properties","2","2000","500 to 600","Jun-2019"
"17313","MILLAGE","CHANGI ROAD","14","Non-landed Properties","2","2500","900 to 1000","Jun-2019"
"17314","SIMS MEADOWS","LORONG 33 GEYLANG","14","Non-landed Properties","3","2800","900 to 1000","Jun-2019"
"17315","LA BRISA","LORONG 28 GEYLANG","14","Non-landed Properties","2","2000","600 to 700","Jun-2019"
"17316","EUNOS GREEN","SIMS AVENUE EAST","14","Non-landed Properties","3","2600","1300 to 1400","Jun-2019"
"17317","PRIME RESIDENCE","LORONG 22 GEYLANG","14","Non-landed Properties","1","1400","400 to 500","Jun-2019"
"17318","THE WATERINA","LORONG 40 GEYLANG","14","Non-landed Properties","1","2200","600 to 700","Jun-2019"
"17319","LOTUS AT PAYA LEBAR (EAST WING)","PAYA LEBAR ROAD","14","Non-landed Properties","1","2670","500 to 600","Jun-2019"
"17320","WINDY HEIGHTS","JALAN DAUD","14","Non-landed Properties","4","3900","2200 to 2300","Jun-2019"
"17321","VIENTO","LORONG 30 GEYLANG","14","Non-landed Properties","1","1900","400 to 500","Jun-2019"
"17322","ATRIUM RESIDENCES","LORONG 28 GEYLANG","14","Non-landed Properties","3","3000","1000 to 1100","Jun-2019"
"17323","CHOON MOEY MANSIONS","LORONG 31 GEYLANG","14","Non-landed Properties","3","2300","1100 to 1200","Jun-2019"
"17324","PRIME RESIDENCE","LORONG 22 GEYLANG","14","Non-landed Properties","1","2050","500 to 600","Jun-2019"
"17325","WING FONG MANSIONS/WING FONG COURT","LORONG 14 GEYLANG","14","Non-landed Properties","3","3050","1200 to 1300","Jun-2019"
"17326","THE SUNNY SPRING","LORONG 40 GEYLANG","14","Non-landed Properties","3","2750","1100 to 1200","Jun-2019"
"17327","NON-LANDED HOUSING DEVELOPMENT","LORONG 16 GEYLANG","14","Non-landed Properties","na*","3700","1000 to 1100","Jun-2019"
"17328","THE WATER EDGE","LORONG 38 GEYLANG","14","Non-landed Properties","1","1800","400 to 500","Jun-2019"
"17329","CHEN FANG MANSIONS","LORONG 33 GEYLANG","14","Non-landed Properties","3","1800","900 to 1000","Jun-2019"
"17330","THE SUNNY SPRING","LORONG 40 GEYLANG","14","Non-landed Properties","3","2900","1100 to 1200","Jun-2019"
"17331","THE EBONY","LORONG MARICAN","14","Non-landed Properties","2","2300","1100 to 1200","Jun-2019"
"17332","LA BRISA","LORONG 28 GEYLANG","14","Non-landed Properties","1","1850","400 to 500","Jun-2019"
"17333","WING FONG MANSIONS/WING FONG COURT","LORONG 14 GEYLANG","14","Non-landed Properties","2","2200","800 to 900","Jun-2019"
"17334","NON-LANDED HOUSING DEVELOPMENT","LORONG 6 GEYLANG","14","Non-landed Properties","na*","6500","900 to 1000","Jun-2019"
"17335","NICOLE GREEN","GUILLEMARD ROAD","14","Non-landed Properties","3","2900","1200 to 1300","Jun-2019"
"17336","ESTA RUBY","GUILLEMARD ROAD","14","Non-landed Properties","2","2900","900 to 1000","Jun-2019"
"17337","GUILLEMARD EDGE","LORONG 30 GEYLANG","14","Non-landed Properties","1","1800","400 to 500","Jun-2019"
"17338","THE EBONY","LORONG MARICAN","14","Non-landed Properties","1","1700","300 to 400","Jun-2019"
"17339","WING FONG MANSIONS/WING FONG COURT","LORONG 14 GEYLANG","14","Non-landed Properties","2","3500","1000 to 1100","Jun-2019"
"17340","NON-LANDED HOUSING DEVELOPMENT","LORONG 22 GEYLANG","14","Non-landed Properties","na*","2500","1200 to 1300","Jun-2019"
"17341","COSY LODGE","LORONG 31 GEYLANG","14","Non-landed Properties","3","2500","1200 to 1300","Jun-2019"
"17342","28 IMPERIAL RESIDENCES","LORONG 26 GEYLANG","14","Non-landed Properties","1","1800","400 to 500","Jun-2019"
"17343","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","2","2600","900 to 1000","Jun-2019"
"17344","NON-LANDED HOUSING DEVELOPMENT","CHANGI ROAD","14","Non-landed Properties","na*","2300","900 to 1000","Jun-2019"
"17345","NON-LANDED HOUSING DEVELOPMENT","LORONG 22 GEYLANG","14","Non-landed Properties","na*","13500",">3000","Jun-2019"
"17346","28 IMPERIAL RESIDENCES","LORONG 26 GEYLANG","14","Non-landed Properties","1","1750","400 to 500","Jun-2019"
"17347","SIMSVILLE","GEYLANG EAST AVENUE 2","14","Non-landed Properties","2","2800","900 to 1000","Jun-2019"
"17348","LOTUS AT PAYA LEBAR (EAST WING)","PAYA LEBAR ROAD","14","Non-landed Properties","2","3620","1000 to 1100","Jun-2019"
"17349","SUITES 28","LORONG 30 GEYLANG","14","Non-landed Properties","1","2000","900 to 1000","Jun-2019"
"17350","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","1","2500","600 to 700","Jun-2019"
"17351","NON-LANDED HOUSING DEVELOPMENT","LORONG 23 GEYLANG","14","Non-landed Properties","na*","2000","2000 to 2100","Jun-2019"
"17352","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","2","2700","600 to 700","Jun-2019"
"17353","SIMS GREEN","LORONG 27A GEYLANG","14","Non-landed Properties","3","3000","1100 to 1200","Jun-2019"
"17354","SUNSTONE RESIDENCES","JALAN DAUD","14","Non-landed Properties","1","1400","400 to 500","Jun-2019"
"17355","SIMS RESIDENCES","LORONG 39 GEYLANG","14","Non-landed Properties","2","3400","1100 to 1200","Jun-2019"
"17356","CENTRA RESIDENCE","LORONG 7 GEYLANG","14","Non-landed Properties","1","1850","400 to 500","Jun-2019"
"17357","ASTORIA PARK","LORONG MYDIN","14","Non-landed Properties","3","3200","1100 to 1200","Jun-2019"
"17358","CENTRAL GROVE","GEYLANG EAST AVENUE 1","14","Non-landed Properties","3","3000","1100 to 1200","Jun-2019"
"17359","NON-LANDED HOUSING DEVELOPMENT","LORONG 6 GEYLANG","14","Non-landed Properties","na*","4000","2800 to 2900","Jun-2019"
"17360","NON-LANDED HOUSING DEVELOPMENT","LORONG 5 GEYLANG","14","Non-landed Properties","na*","3800",">3000","Jun-2019"
"17361","NON-LANDED HOUSING DEVELOPMENT","LORONG 5 GEYLANG","14","Non-landed Properties","na*","3800",">3000","Jun-2019"
"17362","NON-LANDED HOUSING DEVELOPMENT","LORONG 42 GEYLANG","14","Non-landed Properties","na*","1300","900 to 1000","Jun-2019"
"17363","CAMELLIA LODGE","LORONG 31 GEYLANG","14","Non-landed Properties","3","2500","1200 to 1300","Jun-2019"
"17364","FAMILIE MANSIONS","LORONG 8 GEYLANG","14","Non-landed Properties","na*","2000","1100 to 1200","Jun-2019"
"17365","NON-LANDED HOUSING DEVELOPMENT","LORONG 24A GEYLANG","14","Non-landed Properties","na*","2300","700 to 800","Jun-2019"
"17366","SMART SUITES","SIMS AVENUE","14","Non-landed Properties","2","2750","800 to 900","Jun-2019"
"17367","PRIMEDGE","LORONG 34 GEYLANG","14","Non-landed Properties","2","2200","500 to 600","Jun-2019"
"17368","METRO LOFT","LORONG 27 GEYLANG","14","Non-landed Properties","1","1800","300 to 400","Jun-2019"
"17369","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","1","1950","500 to 600","Jun-2019"
"17370","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","na*","1800","500 to 600","Jun-2019"
"17371","ASTORIA PARK","LORONG MYDIN","14","Non-landed Properties","3","3250","1100 to 1200","Jun-2019"
"17372","SILVERSCAPE","LORONG 32 GEYLANG","14","Non-landed Properties","2","2200","500 to 600","Jun-2019"
"17373","THE EBONY","LORONG MARICAN","14","Non-landed Properties","1","1599","300 to 400","Jun-2019"
"17374","THE DIAMOND","LORONG 9 GEYLANG","14","Non-landed Properties","na*","2400","1200 to 1300","Jun-2019"
"17375","NON-LANDED HOUSING DEVELOPMENT","GUILLEMARD ROAD","14","Non-landed Properties","na*","1650","700 to 800","Jun-2019"
"17376","IDYLLIC SUITES","LORONG 30 GEYLANG","14","Non-landed Properties","1","1700","400 to 500","Jun-2019"
"17377","NON-LANDED HOUSING DEVELOPMENT","JALAN SUKA","14","Non-landed Properties","na*","2400","1200 to 1300","Jun-2019"
"17378","CENTRAL IMPERIAL","LORONG 14 GEYLANG","14","Non-landed Properties","3","2600","700 to 800","Jun-2019"
"17379","GUILLEMARD EDGE","LORONG 30 GEYLANG","14","Non-landed Properties","1","1700","400 to 500","Jun-2019"
"17380","PRIME RESIDENCE","LORONG 22 GEYLANG","14","Non-landed Properties","1","1550","400 to 500","Jun-2019"
"17381","WING FONG MANSIONS/WING FONG COURT","LORONG 14 GEYLANG","14","Non-landed Properties","2","1850","900 to 1000","Jun-2019"
"17382","NON-LANDED HOUSING DEVELOPMENT","LORONG 23 GEYLANG","14","Non-landed Properties","na*","2500","1000 to 1100","Jun-2019"
"17383","BOUGAINVILLA APARTMENTS","LORONG 19 GEYLANG","14","Non-landed Properties","3","2500","1000 to 1100","Jun-2019"
"17384","VACANZA @ EAST","LENGKONG TUJOH","14","Non-landed Properties","4","3550","1300 to 1400","Jun-2019"
"17385","NON-LANDED HOUSING DEVELOPMENT","SIMS AVENUE","14","Non-landed Properties","na*","2150","800 to 900","Jun-2019"
"17386","SMART SUITES","SIMS AVENUE","14","Non-landed Properties","1","1750","400 to 500","Jun-2019"
"17387","CENTRAL GROVE","GEYLANG EAST AVENUE 1","14","Non-landed Properties","3","3400","1100 to 1200","Jun-2019"
"17388","NON-LANDED HOUSING DEVELOPMENT","CHANGI ROAD","14","Non-landed Properties","na*","2200","1000 to 1100","Jun-2019"
"17389","THE WATERINA","LORONG 40 GEYLANG","14","Non-landed Properties","4","4400","1700 to 1800","Jun-2019"
"17390","SILVERSCAPE","LORONG 32 GEYLANG","14","Non-landed Properties","1","1800","400 to 500","Jun-2019"
"17391","CENTRAL GROVE","GEYLANG EAST AVENUE 1","14","Non-landed Properties","3","3700","1100 to 1200","Jun-2019"
"17392","PALM LODGE","LORONG 37 GEYLANG","14","Non-landed Properties","na*","3000","1100 to 1200","Jun-2019"
"17393","VACANZA @ EAST","LENGKONG TUJOH","14","Non-landed Properties","3","2600","1000 to 1100","Jun-2019"
"17394","NON-LANDED HOUSING DEVELOPMENT","GUILLEMARD ROAD","14","Non-landed Properties","na*","2200","1100 to 1200","Jun-2019"
"17395","COSY 23","LORONG 30 GEYLANG","14","Non-landed Properties","3","2900","1000 to 1100","Jun-2019"
"17396","WATERBANK AT DAKOTA","DAKOTA CRESCENT","14","Non-landed Properties","2","4300","1300 to 1400","Jun-2019"
"17397","LOTUS AT PAYA LEBAR (EAST WING)","PAYA LEBAR ROAD","14","Non-landed Properties","1","3370","500 to 600","Jun-2019"
"17398","DENG FU VILLE","KAMPONG EUNOS","14","Non-landed Properties","3","3600","1300 to 1400","Jun-2019"
"17399","NON-LANDED HOUSING DEVELOPMENT","JALAN SUKA","14","Non-landed Properties","na*","2400","1300 to 1400","Jun-2019"
"17400","SUITES 28","LORONG 30 GEYLANG","14","Non-landed Properties","1","2100","900 to 1000","Jun-2019"
"17401","LESHAN GARDENS","LORONG 32 GEYLANG","14","Non-landed Properties","na*","2300","800 to 900","Jun-2019"
"17402","FAMILIE MANSIONS","LORONG 8 GEYLANG","14","Non-landed Properties","na*","3500","1100 to 1200","Jun-2019"
"17403","LESHAN GARDENS","LORONG 32 GEYLANG","14","Non-landed Properties","na*","2400","800 to 900","Jun-2019"
"17404","BALMY COURT","LORONG 27A GEYLANG","14","Non-landed Properties","3","2500","1000 to 1100","Jun-2019"
"17405","GUILLEMARD SUITES","GUILLEMARD ROAD","14","Non-landed Properties","2","2700","600 to 700","Jun-2019"
"17406","GUILLEMARD EDGE","LORONG 30 GEYLANG","14","Non-landed Properties","1","1780","400 to 500","Jun-2019"
"17407","NON-LANDED HOUSING DEVELOPMENT","LORONG 34 GEYLANG","14","Non-landed Properties","na*","2300","900 to 1000","Jun-2019"
"17408","NON-LANDED HOUSING DEVELOPMENT","GEYLANG ROAD","14","Non-landed Properties","na*","1500","1800 to 1900","Jun-2019"
"17409","WATERBANK AT DAKOTA","DAKOTA CRESCENT","14","Non-landed Properties","4","5900","1500 to 1600","Jun-2019"
"17410","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","2","2650","600 to 700","Jun-2019"
"17411","NON-LANDED HOUSING DEVELOPMENT","LORONG 8 GEYLANG","14","Non-landed Properties","na*","2500","1100 to 1200","Jun-2019"
"17412","REZI 26","LORONG 26 GEYLANG","14","Non-landed Properties","2","2600","700 to 800","Jun-2019"
"17413","SIMSVILLE","GEYLANG EAST AVENUE 2","14","Non-landed Properties","4","4100","1500 to 1600","Jun-2019"
"17414","KEMBANGAN SUITES","JALAN MASJID","14","Non-landed Properties","1","2300","500 to 600","Jun-2019"
"17415","ASTOR","LENGKONG EMPAT","14","Non-landed Properties","3","2600","1000 to 1100","Jun-2019"
"17416","NON-LANDED HOUSING DEVELOPMENT","LORONG 4 GEYLANG","14","Non-landed Properties","na*","3000","800 to 900","Jun-2019"
"17417","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","2","2300","600 to 700","Jun-2019"
"17418","SIMSVILLE","GEYLANG EAST AVENUE 2","14","Non-landed Properties","2","2600","900 to 1000","Jun-2019"
"17419","PALMERA EAST","LORONG MELAYU","14","Non-landed Properties","3","3800","1500 to 1600","Jun-2019"
"17420","GUILLEMARD EDGE","LORONG 30 GEYLANG","14","Non-landed Properties","2","2500","1000 to 1100","Jun-2019"
"17421","GUILLEMARD SUITES","GUILLEMARD ROAD","14","Non-landed Properties","1","1600","500 to 600","Jun-2019"
"17422","THE OCTET","LORONG 24 GEYLANG","14","Non-landed Properties","1","1650","400 to 500","Jun-2019"
"17423","BOUGAINVILLA APARTMENTS","LORONG 19 GEYLANG","14","Non-landed Properties","3","2100","1000 to 1100","Jun-2019"
"17424","CENTRA STUDIOS","LORONG 25 GEYLANG","14","Non-landed Properties","1","1800","400 to 500","Jun-2019"
"17425","28 IMPERIAL RESIDENCES","LORONG 26 GEYLANG","14","Non-landed Properties","1","1800","400 to 500","Jun-2019"
"17426","SUNNY GROVE","LORONG 37 GEYLANG","14","Non-landed Properties","na*","2600","900 to 1000","Jun-2019"
"17427","NON-LANDED HOUSING DEVELOPMENT","LORONG 17 GEYLANG","14","Non-landed Properties","na*","1500","600 to 700","Jun-2019"
"17428","PAVILION SQUARE","GEYLANG ROAD","14","Non-landed Properties","1","1800","400 to 500","Jun-2019"
"17429","JING SUITES","CHANGI ROAD","14","Non-landed Properties","4","1500","1900 to 2000","Jun-2019"
"17430","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","1","2000","400 to 500","Jun-2019"
"17431","SIMS RESIDENCES","LORONG 39 GEYLANG","14","Non-landed Properties","2","2600","1100 to 1200","Jun-2019"
"17432","SIMS EDGE","GEYLANG EAST AVENUE 2","14","Non-landed Properties","2","2500","600 to 700","Jun-2019"
"17433","TRE RESIDENCES","GEYLANG EAST AVENUE 1","14","Non-landed Properties","1","2450","400 to 500","Jun-2019"
"17434","CENTRA RESIDENCE","LORONG 7 GEYLANG","14","Non-landed Properties","1","1750","400 to 500","Jun-2019"
"17435","SUNFLOWER RESIDENCE","LORONG 32 GEYLANG","14","Non-landed Properties","3","2500","900 to 1000","Jun-2019"
"17436","VACANZA @ EAST","LENGKONG TUJOH","14","Non-landed Properties","1","1800","400 to 500","Jun-2019"
"17437","D' CASITA","LORONG MARZUKI","14","Non-landed Properties","1","1800","500 to 600","Jun-2019"
"17438","THE HELICONIA","JALAN DAUD","14","Non-landed Properties","3","2750","1200 to 1300","Jun-2019"
"17439","D' CASITA","LORONG MARZUKI","14","Non-landed Properties","2","2800","800 to 900","Jun-2019"
"17440","NESS","LORONG 32 GEYLANG","14","Non-landed Properties","1","1750","300 to 400","Jun-2019"
"17441","LEVENUE","LENGKONG EMPAT","14","Non-landed Properties","2","2300","400 to 500","Jun-2019"
"17442","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","1","2000","400 to 500","Jun-2019"
"17443","TREASURES @ G20","LORONG 20 GEYLANG","14","Non-landed Properties","1","1600","400 to 500","Jun-2019"
"17444","WINDY HEIGHTS","JALAN DAUD","14","Non-landed Properties","4","3800","2400 to 2500","Jun-2019"
"17445","SIMSVILLE","GEYLANG EAST AVENUE 2","14","Non-landed Properties","4","3900","1500 to 1600","Jun-2019"
"17446","NON-LANDED HOUSING DEVELOPMENT","LORONG 17 GEYLANG","14","Non-landed Properties","na*","3600","800 to 900","Jun-2019"
"17447","SIMS MEADOWS","LORONG 33 GEYLANG","14","Non-landed Properties","3","2500","900 to 1000","Jun-2019"
